trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1274,False,"{'a': 0.5, 'e': 0.363}",20,16,7.094233351393261,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.36249999999999993}",25,13,-33.45459565652163,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1276,False,"{'a': 0.5, 'e': 0.362}",20,14,12.283457821912332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.36149999999999993}",20,10,-30.79978544061384,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.361}",20,15,9.676853331541984,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.36049999999999993}",20,0,-25.446969348656072,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1280,False,"{'a': 0.5, 'e': 0.36}",20,13,0.8340238233478212,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.35950000000000004}",25,15,9.471230629079377,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.359}",25,5,-46.53087606645899,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1283,False,"{'a': 0.5, 'e': 0.35850000000000004}",20,3,1.1373671873028846,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.358}",20,8,-2.965665981041813,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.35750000000000004}",25,14,-31.672905709950147,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.357}",25,0,-16.396216670390587,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1287,False,"{'a': 0.5, 'e': 0.35650000000000004}",25,0,27.702126811132214,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.356}",30,15,-37.97446959060768,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
1289,False,"{'a': 0.5, 'e': 0.35550000000000004}",30,16,0.9082915777838396,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.355}",20,9,-35.95239627224954,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
1291,False,"{'a': 0.5, 'e': 0.35450000000000004}",20,0,-121.21269277803998,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
1292,False,"{'a': 0.5, 'e': 0.354}",20,16,6.683919493301373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.35350000000000004}",20,14,8.629441553461323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.353}",20,3,-80.72041119207543,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1295,False,"{'a': 0.5, 'e': 0.35250000000000004}",20,5,-75.34318458487388,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 2}",1
1296,False,"{'a': 0.5, 'e': 0.352}",25,13,-9.052286428938373,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.35150000000000003}",30,24,13.610528963609246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.351}",25,7,6.71076872933585,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.35050000000000003}",30,13,-24.29328868925258,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1300,False,"{'a': 0.5, 'e': 0.35}",25,16,-0.7671038817465958,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.34950000000000003}",20,7,9.495440696530014,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.349}",30,3,13.74792407758928,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.34850000000000003}",35,19,-57.63366738918564,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
1304,False,"{'a': 0.5, 'e': 0.348}",25,19,5.767949210028674,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.34750000000000003}",30,6,6.9115871170882395,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.347}",25,13,-5.162976423316719,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.34650000000000003}",25,0,15.862385603882291,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.5, 'e': 0.346}",20,6,22.81365850561561,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.34550000000000003}",20,0,5.6558952238879385,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1310,False,"{'a': 0.5, 'e': 0.345}",30,15,2.909374597818304,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.34450000000000003}",20,0,-9.25492300779632,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1312,False,"{'a': 0.5, 'e': 0.344}",20,0,5.4650407095748745,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1313,False,"{'a': 0.5, 'e': 0.3435}",20,14,11.457722774610371,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.34299999999999997}",20,13,3.795128891092298,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.3425}",25,20,10.12502441597174,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.34199999999999997}",30,4,-26.925048892073775,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 1}",1
1317,False,"{'a': 0.5, 'e': 0.3415}",25,9,23.843928498830003,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.34099999999999997}",20,16,5.980564101995945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.3405}",25,15,13.532636118104016,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.33999999999999997}",30,16,30.776920649808986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.3395}",20,0,12.798035322559874,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.33899999999999997}",25,19,9.313376124546966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.3385}",20,16,7.083536662461646,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.33799999999999997}",25,15,14.735354617848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.3375}",25,15,12.43776477977949,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.33699999999999997}",20,12,-1.8334598574741274,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.3365}",20,6,13.38377850428903,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.33599999999999997}",20,0,-27.04867604613042,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1329,False,"{'a': 0.5, 'e': 0.3355}",20,7,-27.810113121562782,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1330,False,"{'a': 0.5, 'e': 0.33499999999999996}",20,8,11.273932948797505,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.3345}",30,23,11.608464657730774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.33399999999999996}",20,4,-15.347466910111802,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1333,False,"{'a': 0.5, 'e': 0.3335}",25,13,20.70826894632945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.33299999999999996}",25,17,17.305909268948337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.3325}",25,17,2.9820925079016183,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.33199999999999996}",20,4,-15.49769228451414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1337,False,"{'a': 0.5, 'e': 0.3315}",25,4,23.305185591257366,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.33099999999999996}",20,2,10.901942453048676,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.3305}",25,6,8.948641366326394,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.32999999999999996}",20,0,22.782535231985975,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1341,False,"{'a': 0.5, 'e': 0.3295}",20,14,8.357973170189334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.32899999999999996}",30,8,-37.824743447527446,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
1343,False,"{'a': 0.5, 'e': 0.3285}",30,12,-45.114946530033734,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1344,False,"{'a': 0.5, 'e': 0.32799999999999996}",25,9,21.014675481889697,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.3275}",25,7,15.726011602220778,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.32699999999999996}",25,0,-36.11538881711529,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1347,False,"{'a': 0.5, 'e': 0.3265}",30,20,-21.497294222795194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1348,False,"{'a': 0.5, 'e': 0.32599999999999996}",20,0,7.469119353001437,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1349,False,"{'a': 0.5, 'e': 0.3255}",20,11,-27.982617531773876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1350,False,"{'a': 0.5, 'e': 0.32499999999999996}",35,0,-11.622062262603151,"{0: 29, 1: 1, 2: 5, 3: 0, 4: 0}",0
1351,False,"{'a': 0.5, 'e': 0.3245}",20,9,8.210024456641573,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.32399999999999995}",25,13,5.688615758908208,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.3235}",20,8,-19.8479909902396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1354,False,"{'a': 0.5, 'e': 0.32299999999999995}",25,13,5.4365476629379765,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.3225}",25,3,-39.208100212957426,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
1356,False,"{'a': 0.5, 'e': 0.32199999999999995}",20,9,-37.296381889760056,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.3215}",20,11,4.8465121875164,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.32099999999999995}",20,14,9.984270267915802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.3205}",25,1,-13.900480922066773,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.31999999999999995}",20,10,5.142265552864793,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.3195}",25,16,13.325709270384976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.31899999999999995}",20,14,-0.1750236739586981,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.3185}",20,1,-12.002584542645742,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.31799999999999995}",20,15,11.225512170204608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.3175}",25,11,10.660410547519398,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.31699999999999995}",25,13,-18.90765203003087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1367,False,"{'a': 0.5, 'e': 0.3165}",30,13,-3.527529002592592,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.31599999999999995}",25,3,12.594773468473594,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.3155}",25,15,-0.6476339911206095,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.31499999999999995}",25,11,-3.473822890021805,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.3145}",20,8,-23.279618917895764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1372,False,"{'a': 0.5, 'e': 0.31399999999999995}",20,14,11.099657148319736,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.3135}",20,8,8.400984326976715,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.31299999999999994}",35,15,12.175746444423513,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.3125}",20,13,-34.487352144743284,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1376,False,"{'a': 0.5, 'e': 0.31199999999999994}",20,6,-6.427334874746894,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.3115}",35,16,26.984210165613916,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.31099999999999994}",20,16,6.90981380293632,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.3105}",20,9,-0.5539681566672694,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.30999999999999994}",25,7,-32.24533001117369,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1381,False,"{'a': 0.5, 'e': 0.3095}",20,5,25.376687065251378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.30899999999999994}",20,0,3.9236397398541847,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1383,False,"{'a': 0.5, 'e': 0.3085}",20,10,-70.68771934348754,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 2}",1
1384,False,"{'a': 0.5, 'e': 0.30799999999999994}",20,10,17.379304888648452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.3075}",30,21,12.34024887852008,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.30699999999999994}",20,0,20.72350248247093,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1387,False,"{'a': 0.5, 'e': 0.3065}",20,0,-23.023193268905455,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1388,False,"{'a': 0.5, 'e': 0.30599999999999994}",25,0,1.3638348082245269,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1389,False,"{'a': 0.5, 'e': 0.3055}",20,12,-1.3422167986481857,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.30499999999999994}",25,1,-62.819657420718904,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 1}",1
1391,False,"{'a': 0.5, 'e': 0.3045}",25,2,-37.42964954125465,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1392,False,"{'a': 0.5, 'e': 0.30399999999999994}",20,12,16.49614795320787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.3035}",20,14,-1.869250825586981,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.30299999999999994}",25,9,16.38010713972986,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.3025}",35,19,-5.548591987457998,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.30199999999999994}",20,10,19.689950103981097,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.3015}",20,10,-13.05397182578474,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.30099999999999993}",20,10,-9.311298128815036,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.3005}",25,11,17.335968723919535,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.29999999999999993}",20,6,14.588230881018191,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.2995}",20,15,5.854652471881072,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.29899999999999993}",30,21,13.90757192956129,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.2985}",20,0,-37.70403115660435,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1404,False,"{'a': 0.5, 'e': 0.29799999999999993}",20,7,-8.513889686808799,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.2975}",20,13,11.26175515086357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.29699999999999993}",20,8,2.813199734401407,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.2965}",20,16,7.7433886603282485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.29600000000000004}",20,16,9.55796225558453,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.2955}",25,7,-6.872645778242037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1410,False,"{'a': 0.5, 'e': 0.29500000000000004}",25,10,13.245607109780298,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.2945}",30,19,16.664735273973285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.29400000000000004}",25,11,18.07981275617113,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.2935}",25,7,30.933750035186762,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.29300000000000004}",30,14,13.828798635733893,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.2925}",20,15,2.0608709032977957,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.29200000000000004}",25,15,18.270911878973536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.2915}",20,8,19.17573803189162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.29100000000000004}",25,0,-47.51958827209913,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1419,False,"{'a': 0.5, 'e': 0.2905}",20,3,-31.9518198278522,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1420,False,"{'a': 0.5, 'e': 0.29000000000000004}",25,11,-41.47672888532719,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1421,False,"{'a': 0.5, 'e': 0.2895}",20,5,-32.05565317489056,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1422,False,"{'a': 0.5, 'e': 0.28900000000000003}",25,8,21.318008535087035,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.2885}",20,3,-44.46565299564536,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1424,False,"{'a': 0.5, 'e': 0.28800000000000003}",25,13,18.836913733857507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.2875}",25,16,3.798167870060601,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.28700000000000003}",30,24,11.417421936040338,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.2865}",20,11,-7.270137525340593,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.28600000000000003}",25,10,14.507930327113993,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.2855}",20,7,-40.98370723446595,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
1430,False,"{'a': 0.5, 'e': 0.28500000000000003}",25,19,14.251245965791306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.2845}",30,1,-11.73742907430406,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.28400000000000003}",25,15,3.658237982379469,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.2835}",20,12,15.602290385872603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.28300000000000003}",25,15,19.76865157880147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.2825}",20,16,9.310644691804853,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.28200000000000003}",25,11,14.773881063614116,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.2815}",25,14,23.31786586446934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.281}",20,0,-15.773053709488645,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1439,False,"{'a': 0.5, 'e': 0.28049999999999997}",20,0,-93.08806486725247,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
1440,False,"{'a': 0.5, 'e': 0.28}",25,15,17.69069684489299,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.27949999999999997}",20,0,-4.0627828649271365,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1442,False,"{'a': 0.5, 'e': 0.279}",20,10,-6.349181847660306,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.27849999999999997}",25,3,27.716114940449494,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.278}",20,0,-37.071445691375416,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1445,False,"{'a': 0.5, 'e': 0.27749999999999997}",35,7,28.181194055463948,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.277}",20,12,13.355433899468848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.27649999999999997}",25,11,16.30257692064929,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.276}",30,10,28.735068445713317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.27549999999999997}",25,15,11.993336248835961,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.275}",20,9,13.546228196718136,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.27449999999999997}",20,7,9.48596119758548,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.274}",20,2,17.93763399986745,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.27349999999999997}",25,9,2.61908317295681,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.273}",20,9,-4.508495353983552,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.27249999999999996}",20,11,16.317066328032276,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.272}",20,0,-56.73378763783911,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1457,False,"{'a': 0.5, 'e': 0.27149999999999996}",30,13,-15.988556788661661,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1458,False,"{'a': 0.5, 'e': 0.271}",25,18,12.098664159539315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.27049999999999996}",30,21,4.508638290697926,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.27}",20,9,6.414756832650043,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
